code_station;libelle_support;date_prelevement;code_parametre;libelle_parametre;resultat;symbole_unite;mnemo_remarque;limite_quantification;libelle_qualification
3014000;Eau;10/06/2013;1506;Glyphosate;0.08;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;10/06/2013;1907;AMPA;0.07;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;24/06/2013;1907;AMPA;0.24;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;24/06/2013;1506;Glyphosate;0.18;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;09/07/2013;1506;Glyphosate;0.03;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;09/07/2013;1907;AMPA;0.06;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;22/07/2013;1907;AMPA;0.12;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;22/07/2013;1506;Glyphosate;0.07;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;05/08/2013;1506;Glyphosate;0.03;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;05/08/2013;1907;AMPA;0.02;µg/L;Résultat < au seuil de quantification;0.02;Correcte
3014000;Eau;26/08/2013;1907;AMPA;0.1;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;26/08/2013;1506;Glyphosate;0.03;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;10/09/2013;1907;AMPA;0.11;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;10/09/2013;1506;Glyphosate;0.02;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;25/09/2013;1506;Glyphosate;0.03;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;25/09/2013;1907;AMPA;0.08;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;07/10/2013;1907;AMPA;0.09;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;07/10/2013;1506;Glyphosate;0.04;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;28/10/2013;1506;Glyphosate;0.05;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;28/10/2013;1907;AMPA;0.02;µg/L;Résultat < au seuil de quantification;0.02;Correcte
3014000;Eau;05/11/2013;1907;AMPA;0.02;µg/L;Résultat < au seuil de quantification;0.02;Correcte
3014000;Eau;05/11/2013;1506;Glyphosate;0.02;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;25/11/2013;1907;AMPA;0.02;µg/L;Résultat < au seuil de quantification;0.02;Correcte
3014000;Eau;25/11/2013;1506;Glyphosate;0.02;µg/L;Résultat < au seuil de quantification;0.02;Correcte
3014000;Eau;02/12/2013;1907;AMPA;0.02;µg/L;Résultat < au seuil de quantification;0.02;Correcte
3014000;Eau;02/12/2013;1506;Glyphosate;0.02;µg/L;Résultat < au seuil de quantification;0.02;Correcte
3014000;Eau;19/12/2013;1506;Glyphosate;0.02;µg/L;Résultat < au seuil de quantification;0.02;Correcte
3014000;Eau;19/12/2013;1907;AMPA;0.04;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;07/01/2014;1907;AMPA;0.02;µg/L;Résultat < au seuil de quantification;0.02;Correcte
3014000;Eau;07/01/2014;1506;Glyphosate;0.02;µg/L;Résultat < au seuil de quantification;0.02;Correcte
3014000;Eau;27/01/2014;1907;AMPA;0.04;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;27/01/2014;1506;Glyphosate;0.02;µg/L;Résultat < au seuil de quantification;0.02;Correcte
3014000;Eau;10/02/2014;1907;AMPA;0.02;µg/L;Résultat < au seuil de quantification;0.02;Correcte
3014000;Eau;10/02/2014;1506;Glyphosate;0.02;µg/L;Résultat < au seuil de quantification;0.02;Correcte
3014000;Eau;25/02/2014;1506;Glyphosate;0.02;µg/L;Résultat < au seuil de quantification;0.02;Correcte
3014000;Eau;25/02/2014;1907;AMPA;0.03;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;11/03/2014;1506;Glyphosate;0.02;µg/L;Résultat < au seuil de quantification;0.02;Correcte
3014000;Eau;11/03/2014;1907;AMPA;0.03;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;27/03/2014;1907;AMPA;0.02;µg/L;Résultat < au seuil de quantification;0.02;Correcte
3014000;Eau;27/03/2014;1506;Glyphosate;0.04;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;07/04/2014;1907;AMPA;0.05;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;07/04/2014;1506;Glyphosate;0.02;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;28/04/2014;1506;Glyphosate;0.05;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;28/04/2014;1907;AMPA;0.02;µg/L;Résultat < au seuil de quantification;0.02;Correcte
3014000;Eau;13/05/2014;1506;Glyphosate;0.02;µg/L;Résultat < au seuil de quantification;0.02;Correcte
3014000;Eau;13/05/2014;1907;AMPA;0.02;µg/L;Résultat < au seuil de quantification;0.02;Correcte
3014000;Eau;26/05/2014;1907;AMPA;0.02;µg/L;Résultat < au seuil de quantification;0.02;Correcte
3014000;Eau;26/05/2014;1506;Glyphosate;0.02;µg/L;Résultat < au seuil de quantification;0.02;Correcte
3014000;Eau;10/06/2014;1907;AMPA;0.09;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;10/06/2014;1506;Glyphosate;0.03;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;26/06/2014;1506;Glyphosate;0.02;µg/L;Résultat < au seuil de quantification;0.02;Correcte
3014000;Eau;26/06/2014;1907;AMPA;0.13;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;09/07/2014;1506;Glyphosate;0.03;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;09/07/2014;1907;AMPA;0.18;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;28/07/2014;1907;AMPA;0.18;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;28/07/2014;1506;Glyphosate;0.04;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;11/08/2014;1907;AMPA;0.15;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;11/08/2014;1506;Glyphosate;0.03;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;25/08/2014;1506;Glyphosate;0.05;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;25/08/2014;1907;AMPA;0.08;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;09/09/2014;1506;Glyphosate;0.02;µg/L;Résultat < au seuil de quantification;0.02;Correcte
3014000;Eau;09/09/2014;1907;AMPA;0.02;µg/L;Résultat < au seuil de quantification;0.02;Correcte
3014000;Eau;30/09/2014;1907;AMPA;0.02;µg/L;Résultat < au seuil de quantification;0.02;Correcte
3014000;Eau;30/09/2014;1506;Glyphosate;0.02;µg/L;Résultat < au seuil de quantification;0.02;Correcte
3014000;Eau;13/10/2014;1907;AMPA;0.11;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;13/10/2014;1506;Glyphosate;0.07;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;27/10/2014;1907;AMPA;0.02;µg/L;Résultat < au seuil de quantification;0.02;Correcte
3014000;Eau;27/10/2014;1506;Glyphosate;0.02;µg/L;Résultat < au seuil de quantification;0.02;Correcte
3014000;Eau;04/11/2014;1506;Glyphosate;0.03;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;04/11/2014;1907;AMPA;0.09;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;27/11/2014;1907;AMPA;0.02;µg/L;Résultat < au seuil de quantification;0.02;Correcte
3014000;Eau;27/11/2014;1506;Glyphosate;0.02;µg/L;Résultat < au seuil de quantification;0.02;Correcte
3014000;Eau;08/12/2014;1907;AMPA;0.09;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;08/12/2014;1506;Glyphosate;0.02;µg/L;Résultat < au seuil de quantification;0.02;Correcte
3014000;Eau;18/12/2014;1506;Glyphosate;0.02;µg/L;Résultat < au seuil de quantification;0.02;Correcte
3014000;Eau;18/12/2014;1907;AMPA;0.02;µg/L;Résultat < au seuil de quantification;0.02;Correcte
3014000;Eau;13/01/2015;1506;Glyphosate;0.02;µg/L;Résultat < au seuil de quantification;0.02;Correcte
3014000;Eau;13/01/2015;1907;AMPA;0.03;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;26/01/2015;1506;Glyphosate;0.02;µg/L;Résultat < au seuil de quantification;0.02;Correcte
3014000;Eau;26/01/2015;1907;AMPA;0.04;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;09/02/2015;1907;AMPA;0.04;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;09/02/2015;1506;Glyphosate;0.02;µg/L;Résultat < au seuil de quantification;0.02;Correcte
3014000;Eau;23/02/2015;1506;Glyphosate;0.02;µg/L;Résultat < au seuil de quantification;0.02;Correcte
3014000;Eau;23/02/2015;1907;AMPA;0.04;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;10/03/2015;1506;Glyphosate;0.03;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;10/03/2015;1907;AMPA;0.04;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;23/03/2015;1506;Glyphosate;0.02;µg/L;Résultat < au seuil de quantification;0.02;Correcte
3014000;Eau;23/03/2015;1907;AMPA;0.04;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;07/04/2015;1506;Glyphosate;0.03;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;07/04/2015;1907;AMPA;0.05;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;27/04/2015;1506;Glyphosate;0.08;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;27/04/2015;1907;AMPA;0.06;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;19/05/2015;1506;Glyphosate;0.04;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;19/05/2015;1907;AMPA;0.05;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;28/05/2015;1907;AMPA;0.02;µg/L;Résultat < au seuil de quantification;0.02;Correcte
3014000;Eau;28/05/2015;1506;Glyphosate;0.02;µg/L;Résultat < au seuil de quantification;0.02;Correcte
3014000;Eau;08/06/2015;1506;Glyphosate;0.03;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;08/06/2015;1907;AMPA;0.09;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;22/06/2015;1907;AMPA;0.14;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;22/06/2015;1506;Glyphosate;0.06;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;07/07/2015;1506;Glyphosate;0.02;µg/L;Résultat < au seuil de quantification;0.02;Correcte
3014000;Eau;07/07/2015;1907;AMPA;0.17;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;27/07/2015;1907;AMPA;0.24;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;27/07/2015;1506;Glyphosate;0.02;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;10/08/2015;1506;Glyphosate;0.02;µg/L;Résultat < au seuil de quantification;0.02;Correcte
3014000;Eau;10/08/2015;1907;AMPA;0.14;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;24/08/2015;1907;AMPA;0.13;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;24/08/2015;1506;Glyphosate;0.02;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;08/09/2015;1506;Glyphosate;0.03;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;08/09/2015;1907;AMPA;0.12;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;21/09/2015;1907;AMPA;0.13;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;21/09/2015;1506;Glyphosate;0.04;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Sédiments;05/10/2015;1506;Glyphosate;100.0;µg/(kg MS);Résultat < au seuil de quantification;100.0;Correcte
3014000;Sédiments;05/10/2015;1907;AMPA;178.0;µg/(kg MS);Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;100.0;Correcte
3014000;Eau;12/10/2015;1506;Glyphosate;0.03;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;12/10/2015;1907;AMPA;0.13;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;26/10/2015;1506;Glyphosate;0.02;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;26/10/2015;1907;AMPA;0.14;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;04/11/2015;1506;Glyphosate;0.02;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;04/11/2015;1907;AMPA;0.15;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;30/11/2015;1907;AMPA;0.11;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;30/11/2015;1506;Glyphosate;0.04;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;07/12/2015;1506;Glyphosate;0.03;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;07/12/2015;1907;AMPA;0.08;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;21/12/2015;1506;Glyphosate;0.02;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;21/12/2015;1907;AMPA;0.14;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;28/01/2016;1907;AMPA;0.05;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;28/01/2016;1506;Glyphosate;0.03;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;03/02/2016;1907;AMPA;0.07;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;03/02/2016;1506;Glyphosate;0.02;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;01/03/2016;1506;Glyphosate;0.02;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;01/03/2016;1907;AMPA;0.05;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;05/04/2016;1907;AMPA;0.07;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;05/04/2016;1506;Glyphosate;0.06;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;02/05/2016;1907;AMPA;0.05;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;02/05/2016;1506;Glyphosate;0.06;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;02/06/2016;1907;AMPA;0.18;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;02/06/2016;1506;Glyphosate;0.32;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;01/07/2016;1907;AMPA;0.03;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;01/07/2016;1506;Glyphosate;0.02;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;02/08/2016;1907;AMPA;0.16;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;02/08/2016;1506;Glyphosate;0.04;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;01/09/2016;1506;Glyphosate;0.04;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;01/09/2016;1907;AMPA;0.19;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;03/10/2016;1506;Glyphosate;0.02;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;03/10/2016;1907;AMPA;0.15;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;02/11/2016;1907;AMPA;0.21;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;02/11/2016;1506;Glyphosate;0.03;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;02/12/2016;1506;Glyphosate;0.02;µg/L;Résultat < au seuil de quantification;0.02;Correcte
3014000;Eau;02/12/2016;1907;AMPA;0.05;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;03/01/2017;1506;Glyphosate;0.02;µg/L;Résultat < au seuil de quantification;0.02;Correcte
3014000;Eau;03/01/2017;1907;AMPA;0.08;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;02/02/2017;1506;Glyphosate;0.02;µg/L;Résultat < au seuil de quantification;0.02;Correcte
3014000;Eau;02/02/2017;1907;AMPA;0.09;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;01/03/2017;1506;Glyphosate;0.02;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;01/03/2017;1907;AMPA;0.1;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;04/04/2017;1907;AMPA;0.18;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;04/04/2017;1506;Glyphosate;0.05;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;02/05/2017;1907;AMPA;0.07;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;02/05/2017;1506;Glyphosate;0.07;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;02/06/2017;1907;AMPA;0.19;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;02/06/2017;1506;Glyphosate;0.03;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;03/07/2017;1907;AMPA;0.26;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;03/07/2017;1506;Glyphosate;0.06;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;02/08/2017;1506;Glyphosate;0.03;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;02/08/2017;1907;AMPA;0.13;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;05/09/2017;1907;AMPA;0.13;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;05/09/2017;1506;Glyphosate;0.03;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;03/10/2017;1506;Glyphosate;0.32;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;03/10/2017;1907;AMPA;0.19;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;02/11/2017;1506;Glyphosate;0.02;µg/L;Résultat < au seuil de quantification;0.02;Correcte
3014000;Eau;02/11/2017;1907;AMPA;0.18;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;05/12/2017;1506;Glyphosate;0.07;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;05/12/2017;1907;AMPA;0.14;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;02/01/2018;1907;AMPA;0.11;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;02/01/2018;1506;Glyphosate;0.02;µg/L;Résultat < au seuil de quantification;0.02;Correcte
3014000;Eau;06/02/2018;1907;AMPA;0.05;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;06/02/2018;1506;Glyphosate;0.03;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;09/03/2018;1907;AMPA;0.02;µg/L;Résultat < au seuil de quantification;0.02;Correcte
3014000;Eau;09/03/2018;1506;Glyphosate;0.03;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;05/04/2018;1907;AMPA;0.02;µg/L;Résultat < au seuil de quantification;0.02;Correcte
3014000;Eau;05/04/2018;1506;Glyphosate;0.02;µg/L;Résultat < au seuil de quantification;0.02;Correcte
3014000;Eau;11/05/2018;1907;AMPA;0.05;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;11/05/2018;1506;Glyphosate;0.02;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;05/06/2018;1506;Glyphosate;0.17;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;05/06/2018;1907;AMPA;0.26;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;10/07/2018;1907;AMPA;0.2;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;10/07/2018;1506;Glyphosate;0.39;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;06/08/2018;1907;AMPA;0.16;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;06/08/2018;1506;Glyphosate;0.02;µg/L;Résultat < au seuil de quantification;0.02;Correcte
3014000;Eau;03/09/2018;1506;Glyphosate;0.02;µg/L;Résultat < au seuil de quantification;0.02;Correcte
3014000;Eau;03/09/2018;1907;AMPA;0.11;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;03/10/2018;1506;Glyphosate;0.02;µg/L;Résultat < au seuil de quantification;0.02;Correcte
3014000;Eau;03/10/2018;1907;AMPA;0.15;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;08/11/2018;1506;Glyphosate;0.02;µg/L;Résultat < au seuil de quantification;0.02;Correcte
3014000;Eau;08/11/2018;1907;AMPA;0.1;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;06/12/2018;1907;AMPA;0.19;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;06/12/2018;1506;Glyphosate;0.02;µg/L;Résultat < au seuil de quantification;0.02;Correcte
3014000;Eau;03/01/2019;1907;AMPA;0.11;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;03/01/2019;1506;Glyphosate;0.02;µg/L;Résultat < au seuil de quantification;0.02;Correcte
3014000;Eau;05/02/2019;1506;Glyphosate;0.04;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
3014000;Eau;05/02/2019;1907;AMPA;0.06;µg/L;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;0.02;Correcte
