"code_station";"libelle_support";"date_prelevement";"code_parametre";"libelle_parametre";"resultat";"symbole_unite";"mnemo_remarque";"limite_quantification";"libelle_qualification"
"03119560";"Eau";"2017-02-14";"1907";"AMPA";"0.37";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.02";"Correcte"
"03119560";"Eau";"2017-04-13";"1506";"Glyphosate";"2.0";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.02";"Correcte"
"03119560";"Eau";"2017-04-13";"1907";"AMPA";"0.94";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.02";"Correcte"
"03119560";"Eau";"2017-06-13";"1506";"Glyphosate";"15.0";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.02";"Correcte"
"03119560";"Eau";"2017-06-13";"1907";"AMPA";"4.5";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.02";"Correcte"
"03119560";"Eau";"2017-08-17";"1907";"AMPA";"2.7";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.02";"Correcte"
"03119560";"Eau";"2017-08-17";"1506";"Glyphosate";"4.9";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.02";"Correcte"
"03119560";"Eau";"2017-10-12";"1506";"Glyphosate";"0.91";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.02";"Correcte"
"03119560";"Eau";"2017-10-12";"1907";"AMPA";"1.3";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.02";"Correcte"
"03119560";"Eau";"2017-12-14";"1506";"Glyphosate";"0.58";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.02";"Correcte"
"03119560";"Eau";"2017-12-14";"1907";"AMPA";"0.25";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.02";"Correcte"
"03119560";"Eau";"2018-02-13";"1506";"Glyphosate";"0.06";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.02";"Correcte"
"03119560";"Eau";"2018-02-13";"1907";"AMPA";"0.1";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.02";"Correcte"
"03119560";"Eau";"2018-04-12";"1506";"Glyphosate";"0.59";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.02";"Correcte"
"03119560";"Eau";"2018-04-12";"1907";"AMPA";"0.22";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.02";"Correcte"
"03119560";"Eau";"2018-06-13";"1506";"Glyphosate";"0.76";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.02";"Correcte"
"03119560";"Eau";"2018-06-13";"1907";"AMPA";"0.75";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.02";"Correcte"
"03119560";"Eau";"2018-12-13";"1907";"AMPA";"0.63";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.02";"Correcte"
"03119560";"Eau";"2018-12-13";"1506";"Glyphosate";"0.44";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.02";"Correcte"
"03119590";"Eau";"2005-03-24";"1506";"Glyphosate";"0.2";"µg/L";"Résultat < au seuil de quantification";"0.1";"Qualification non definissable"
"03119590";"Eau";"2005-03-24";"1907";"AMPA";"0.88";"µg/L";"Résultat < au seuil de quantification";"0.1";"Qualification non definissable"
"03119590";"Eau";"2005-05-26";"1907";"AMPA";"0.645";"µg/L";"Résultat < au seuil de quantification";"0.1";"Qualification non definissable"
"03119590";"Eau";"2005-05-26";"1506";"Glyphosate";"0.189";"µg/L";"Résultat < au seuil de quantification";"0.1";"Qualification non definissable"
"03119590";"Eau";"2005-07-27";"1907";"AMPA";"0.703";"µg/L";"Résultat < au seuil de quantification";"0.1";"Qualification non definissable"
"03119590";"Eau";"2005-07-27";"1506";"Glyphosate";"0.194";"µg/L";"Résultat < au seuil de quantification";"0.1";"Qualification non definissable"
"03119590";"Eau";"2005-09-28";"1907";"AMPA";"1.603";"µg/L";"Résultat < au seuil de quantification";"0.1";"Qualification non definissable"
"03119590";"Eau";"2005-09-28";"1506";"Glyphosate";"0.427";"µg/L";"Résultat < au seuil de quantification";"0.1";"Qualification non definissable"
"03119590";"Eau";"2006-07-26";"1506";"Glyphosate";"0.779";"µg/L";"Résultat < au seuil de quantification";"0.1";"Qualification non definissable"
"03119590";"Eau";"2006-07-26";"1907";"AMPA";"3.589";"µg/L";"Résultat < au seuil de quantification";"0.1";"Qualification non definissable"
"03119590";"Air";"2006-09-27";"1907";"AMPA";"2.185";"µg/L";"Résultat < au seuil de quantification";"0.1";"Qualification non definissable"
"03119590";"Air";"2006-09-27";"1506";"Glyphosate";"1.075";"µg/L";"Résultat < au seuil de quantification";"0.1";"Qualification non definissable"
"03119590";"Air";"2006-11-29";"1506";"Glyphosate";"0.523";"µg/L";"Résultat < au seuil de quantification";"0.1";"Qualification non definissable"
"03119590";"Air";"2006-11-29";"1907";"AMPA";"0.567";"µg/L";"Résultat < au seuil de quantification";"0.1";"Qualification non definissable"
"03119590";"Eau";"2007-02-26";"1506";"Glyphosate";"0.1";"µg/L";"Résultat < au seuil de quantification";"0.1";"Correcte"
"03119590";"Eau";"2007-02-26";"1907";"AMPA";"0.114";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.1";"Correcte"
"03119590";"Eau";"2007-04-16";"1506";"Glyphosate";"0.278";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.1";"Correcte"
"03119590";"Eau";"2007-04-16";"1907";"AMPA";"0.301";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.1";"Correcte"
"03119590";"Eau";"2007-07-24";"1506";"Glyphosate";"0.1";"µg/L";"Résultat < au seuil de quantification";"0.1";"Correcte"
"03119590";"Eau";"2007-07-24";"1907";"AMPA";"0.609";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.1";"Correcte"
"03119590";"Eau";"2007-09-17";"1506";"Glyphosate";"0.326";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.1";"Correcte"
"03119590";"Eau";"2007-09-17";"1907";"AMPA";"1.159";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.1";"Correcte"
"03119590";"Eau";"2007-11-22";"1506";"Glyphosate";"0.686";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.1";"Correcte"
"03119590";"Eau";"2007-11-22";"1907";"AMPA";"0.878";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.1";"Correcte"
"03119590";"Eau";"2008-07-17";"1907";"AMPA";"1.62";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.05";"Correcte"
"03119590";"Eau";"2008-07-17";"1506";"Glyphosate";"0.807";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.05";"Correcte"
"03119590";"Eau";"2008-09-04";"1907";"AMPA";"2.03";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.05";"Correcte"
"03119590";"Eau";"2008-09-04";"1506";"Glyphosate";"0.777";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.05";"Correcte"
"03119590";"Eau";"2008-10-02";"1506";"Glyphosate";"0.165";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.05";"Correcte"
"03119590";"Eau";"2008-10-02";"1907";"AMPA";"1.28";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.05";"Correcte"
"03119590";"Eau";"2008-11-06";"1907";"AMPA";"1.48";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.05";"Correcte"
"03119590";"Eau";"2008-11-06";"1506";"Glyphosate";"0.897";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.05";"Correcte"
"03119590";"Eau";"2009-03-03";"1506";"Glyphosate";"0.218";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.05";"Correcte"
"03119590";"Eau";"2009-03-03";"1907";"AMPA";"0.455";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.05";"Correcte"
"03119590";"Eau";"2009-04-28";"1506";"Glyphosate";"0.833";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.05";"Correcte"
"03119590";"Eau";"2009-04-28";"1907";"AMPA";"1.4";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.05";"Correcte"
"03119590";"Eau";"2009-05-27";"1907";"AMPA";"1.89";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.05";"Correcte"
"03119590";"Eau";"2009-05-27";"1506";"Glyphosate";"1.04";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.05";"Correcte"
"03119590";"Eau";"2009-07-09";"1506";"Glyphosate";"1.06";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.05";"Correcte"
"03119590";"Eau";"2009-07-09";"1907";"AMPA";"3.05";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.05";"Correcte"
"03119590";"Eau";"2009-10-12";"1506";"Glyphosate";"1.95";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.05";"Correcte"
"03119590";"Eau";"2009-10-12";"1907";"AMPA";"4.58";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.05";"Correcte"
"03119590";"Eau";"2009-11-25";"1907";"AMPA";"2.08";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.05";"Correcte"
"03119590";"Eau";"2009-11-25";"1506";"Glyphosate";"1.05";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.05";"Correcte"
"03119590";"Eau";"2010-03-18";"1506";"Glyphosate";"0.141";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.05";"Correcte"
"03119590";"Eau";"2010-03-18";"1907";"AMPA";"0.306";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.05";"Correcte"
"03119590";"Eau";"2010-04-15";"1506";"Glyphosate";"0.558";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.05";"Correcte"
"03119590";"Eau";"2010-04-15";"1907";"AMPA";"0.473";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.05";"Correcte"
"03119590";"Eau";"2010-05-11";"1506";"Glyphosate";"0.3";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.05";"Correcte"
"03119590";"Eau";"2010-05-11";"1907";"AMPA";"0.814";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.05";"Correcte"
"03119590";"Eau";"2010-07-08";"1907";"AMPA";"0.05";"µg/L";"Résultat < au seuil de quantification";"0.05";"Correcte"
"03119590";"Eau";"2010-07-08";"1506";"Glyphosate";"0.05";"µg/L";"Résultat < au seuil de quantification";"0.05";"Correcte"
"03119590";"Eau";"2010-10-12";"1907";"AMPA";"3.85";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.05";"Correcte"
"03119590";"Eau";"2010-10-12";"1506";"Glyphosate";"1.6";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.05";"Correcte"
"03119590";"Eau";"2010-11-08";"1907";"AMPA";"2.42";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.05";"Correcte"
"03119590";"Eau";"2010-11-08";"1506";"Glyphosate";"5.65";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.05";"Correcte"
"03119590";"Eau";"2011-03-22";"1506";"Glyphosate";"0.147";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.05";"Correcte"
"03119590";"Eau";"2011-03-22";"1907";"AMPA";"0.383";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.05";"Correcte"
"03119590";"Eau";"2011-04-12";"1506";"Glyphosate";"0.116";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.05";"Correcte"
"03119590";"Eau";"2011-04-12";"1907";"AMPA";"0.521";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.05";"Correcte"
"03119590";"Eau";"2011-05-10";"1907";"AMPA";"0.785";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.05";"Correcte"
"03119590";"Eau";"2011-05-10";"1506";"Glyphosate";"0.308";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.05";"Correcte"
"03119590";"Eau";"2011-07-07";"1506";"Glyphosate";"0.438";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.05";"Correcte"
"03119590";"Eau";"2011-07-07";"1907";"AMPA";"1.49";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.05";"Correcte"
"03119590";"Eau";"2011-10-11";"1506";"Glyphosate";"0.616";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.05";"Correcte"
"03119590";"Eau";"2011-10-11";"1907";"AMPA";"2.48";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.05";"Correcte"
"03119590";"Eau";"2011-11-07";"1506";"Glyphosate";"1.24";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.05";"Correcte"
"03119590";"Eau";"2011-11-07";"1907";"AMPA";"2.78";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.05";"Correcte"
"03119590";"Eau";"2012-03-12";"1506";"Glyphosate";"0.07";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.02";"Correcte"
"03119590";"Eau";"2012-03-12";"1907";"AMPA";"0.35";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.02";"Correcte"
"03119590";"Eau";"2012-04-17";"1907";"AMPA";"0.62";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.02";"Correcte"
"03119590";"Eau";"2012-04-17";"1506";"Glyphosate";"0.32";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.02";"Correcte"
"03119590";"Eau";"2012-05-14";"1907";"AMPA";"0.02";"µg/L";"Résultat < au seuil de quantification";"0.02";"Correcte"
"03119590";"Eau";"2012-05-14";"1506";"Glyphosate";"0.72";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.02";"Correcte"
"03119590";"Eau";"2012-07-16";"1907";"AMPA";"0.02";"µg/L";"Résultat < au seuil de quantification";"0.02";"Correcte"
"03119590";"Eau";"2012-07-16";"1506";"Glyphosate";"0.02";"µg/L";"Résultat < au seuil de quantification";"0.02";"Correcte"
"03119590";"Eau";"2012-10-16";"1907";"AMPA";"0.02";"µg/L";"Résultat < au seuil de quantification";"0.02";"Correcte"
"03119590";"Eau";"2012-10-16";"1506";"Glyphosate";"0.02";"µg/L";"Résultat < au seuil de quantification";"0.02";"Correcte"
"03119590";"Eau";"2012-11-19";"1907";"AMPA";"0.02";"µg/L";"Résultat < au seuil de quantification";"0.02";"Correcte"
"03119590";"Eau";"2012-11-19";"1506";"Glyphosate";"0.26";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.02";"Correcte"
"03119590";"Eau";"2013-03-11";"1907";"AMPA";"0.02";"µg/L";"Résultat < au seuil de quantification";"0.02";"Correcte"
"03119590";"Eau";"2013-03-11";"1506";"Glyphosate";"0.24";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.02";"Correcte"
"03119590";"Eau";"2013-04-08";"1907";"AMPA";"0.14";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.02";"Correcte"
"03119590";"Eau";"2013-04-08";"1506";"Glyphosate";"0.07";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.02";"Correcte"
"03119590";"Eau";"2013-05-13";"1907";"AMPA";"0.12";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.02";"Correcte"
"03119590";"Eau";"2013-05-13";"1506";"Glyphosate";"0.11";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.02";"Correcte"
"03119590";"Eau";"2013-07-08";"1506";"Glyphosate";"0.11";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.02";"Correcte"
"03119590";"Eau";"2013-07-08";"1907";"AMPA";"0.78";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.02";"Correcte"
"03119590";"Eau";"2013-10-07";"1907";"AMPA";"0.02";"µg/L";"Résultat < au seuil de quantification";"0.02";"Correcte"
"03119590";"Eau";"2013-10-07";"1506";"Glyphosate";"0.07";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.02";"Correcte"
"03119590";"Eau";"2013-11-04";"1907";"AMPA";"0.02";"µg/L";"Résultat < au seuil de quantification";"0.02";"Correcte"
"03119590";"Eau";"2013-11-04";"1506";"Glyphosate";"0.02";"µg/L";"Résultat < au seuil de quantification";"0.02";"Correcte"
"03119590";"Eau";"2014-03-10";"1907";"AMPA";"0.16";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.02";"Correcte"
"03119590";"Eau";"2014-03-10";"1506";"Glyphosate";"0.37";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.02";"Correcte"
"03119590";"Eau";"2014-04-07";"1907";"AMPA";"0.12";"µg/L";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0.02";"Correcte"
