code_station;coordonnee_x;coordonnee_y;longitude;latitude
3109240;704797.42;6872928.6;3.06550869278257;48.9562970764891
3109340;705104.31;6876322.46;3.06974019921416;48.9868131702274
3109570;686779.0;6885798.0;2.81906506072605;49.071899079724
3109585;689153.0;6884811.0;2.85157955228433;49.0630690666581
3109590;688912.9;6884351.92;2.848306318564;49.0589371564559
3109595;689351.87;6885591.0;2.85428100581498;49.0700857124393
3109597;689534.0;6884625.0;2.85679741248302;49.0614029795921
3109610;690419.0;6883989.0;2.86892097786648;49.0556982049405
3109640;692165.0;6882806.0;2.8928301856892;49.045084855061
3109650;695014.0;6881472.0;2.93181551515246;49.0331184009503
3109660;697329.0;6880031.0;2.96348268102528;49.0201750340236
3109805;693957.0;6875300.0;2.91744909051543;48.9776109014277
3109840;695893.0;6873022.0;2.94391807193697;48.9571417450008
3109935;693008.0;6870423.0;2.90456572833345;48.9337454137926
3110000;690909.0;6873033.0;2.87586037410329;48.9571895154819
3110155;689348.42;6871267.28;2.85459475159488;48.9412874437392
3110160;688961.0;6872419.0;2.84927606397302;48.9516377000653
3110208;688944.0;6868717.0;2.84914052006041;48.9183469923405
3110270;686452.0;6867971.0;2.81516103961771;48.911590793399
3110590;679285.0;6867224.0;2.71741691887845;48.9046824479807
3110840;676839.0;6862170.0;2.68432583784994;48.8591488075488
3110855;676761.0;6860998.0;2.68332680538544;48.8486060164895
3110860;676526.0;6861657.0;2.68008816036018;48.8545240009293
3110863;675934.0;6862421.0;2.6719770169035;48.8613729033074
3111000;673908.0;6862501.0;2.64435779824558;48.8620134742387
3111141;672640.0;6866072.0;2.62684479117625;48.8940746353884
3111142;671374.0;6863306.0;2.60976488969784;48.8691452384121
3111203;670337.29;6862396.01;2.59569601969298;48.8609147675745
3111205;670134.55;6862925.44;2.59289551001431;48.8656665828443
3112218;675384.0;6855265.0;2.66489446022313;48.796995719195
3112220;670644.0;6853762.0;2.60047185074201;48.7832799649315
3112234;673032.0;6854410.0;2.6329304747488;48.7892121141586
3113610;726728.0;6863726.0;3.36438801278114;48.873003854852
3113653;727619.0;6865395.0;3.37664354019709;48.8879754329709
3113710;723425.0;6861974.0;3.3192615251837;48.8573766100282
3113735;721652.0;6863696.0;3.29518511072272;48.8729247166939
3113816;721474.0;6864251.0;3.29278648662982;48.8779217880235
3113895;716817.0;6866959.0;3.22939845719706;48.9024130040938
3113900;716688.0;6866694.0;3.22762837457467;48.900033267405
3113980;711636.0;6867500.0;3.15874019461095;48.9073926129502
3114000;711111.0;6870081.0;3.15164569844925;48.9306120006993
3114025;710941.0;6870931.0;3.14934744344587;48.9382585849681
3115840;711911.8;6888462.64;3.16309336122744;49.0958832289708
3115845;711529.0;6888820.0;3.1578619562234;49.09910330363
3115915;705563.9;6887012.35;3.07616044779313;49.0829297960423
3115916;704027.0;6886514.0;3.05511811412045;49.0784604591604
3115950;704456.15;6884339.38;3.06096896636642;49.0589046906632
3115955;702346.0;6887303.0;3.03211442673566;49.0855629511713
3115986;704786.9;6881899.07;3.0654665983638;49.0369600078485
3115990;703807.0;6881832.0;3.05206469026103;49.0363634917171
3116000;701992.0;6880487.0;3.02723633298309;49.0242777722364
3116820;731094.0;6854450.0;3.42323166099481;48.7893861603696
3117000;731023.0;6854309.0;3.42225500989169;48.7881214781549
3117138;723306.01;6852842.99;3.31713999664813;48.7752615571874
3117280;720652.0;6854990.0;3.28112950181283;48.7946615840861
3117302;717836.0;6856255.0;3.24284935665195;48.8061225308015
3117310;716338.0;6855551.0;3.22242617268656;48.7998307284998
3117440;714483.0;6855526.0;3.19717139177792;48.7996502140572
3117530;715190.0;6859746.0;3.20694700734745;48.8375864500165
3117565;713658.0;6856736.0;3.18597869253176;48.81055046649
3117620;711104.0;6857243.0;3.15121461896331;48.8151592348193
3117720;711196.0;6862252.0;3.15259929939011;48.8602053074561
3117800;708118.63;6857981.72;3.11057390716955;48.8218474225868
3117810;708289.0;6857287.0;3.11288077867554;48.8155972869557
3117830;708251.0;6856726.0;3.11235241966595;48.8105523929895
3117905;703125.0;6857838.0;3.04256076292242;48.8205984260878
3118000;700978.0;6857520.0;3.01331908699401;48.8177453222674
3118150;697594.0;6856406.0;2.96723970762622;48.8077227477737
3118270;724131.09;6841879.1;3.32774802043092;48.6766201979258
3118300;692901.0;6858813.0;2.9032993431005;48.8293355341124
3118545;694585.0;6862039.0;2.92619724772104;48.8583642928786
3118890;690259.0;6864252.0;2.86718617678145;48.8782151395571
3118962;688128.0;6864981.0;2.83811071854528;48.8847352680922
3119000;687348.0;6866205.0;2.82743801932042;48.8957277407161
3119095;726495.59;6842053.36;3.35987297773063;48.678094983015
3119150;725503.0;6841631.0;3.34636626327705;48.6743359774312
3119251;728335.0;6840536.0;3.38475572599123;48.6643689849783
3119400;715101.0;6844607.0;3.20519850287556;48.7014303295809
3119560;710887.0;6848389.0;3.14803346941683;48.7355314663734
3119590;710676.0;6848457.0;3.14516615197812;48.7361465919801
3119670;705519.62;6850723.33;3.07508200486541;48.7565948165678
3120000;700981.0;6856818.0;3.01335832573825;48.8114318479714
3120350;678521.0;6877955.0;2.70645072735683;49.0011543437699
3120550;673968.0;6881875.0;2.64398499518351;49.0362337437102
3120685;675993.0;6876304.0;2.67199515307105;48.9862190804045
3120800;676374.0;6873922.0;2.67733364197119;48.9648138962493
3120900;675482.0;6873074.0;2.66520061636954;48.9571550578582
3120980;679933.0;6871198.0;2.72606845505833;48.9404396252805
3121000;680562.0;6871178.0;2.73465568951803;48.9402790907735
3121028;680413.0;6870573.0;2.73264969757962;48.9348341130424
3121280;673868.0;6874083.0;2.64309906092602;48.9661646758558
3121398;674598.0;6872956.0;2.65313660734887;48.9560596544401
3167359;676419.0;6887349.0;2.6771985681635;49.0855474592499
F3599913;700539.99;6807740.0;3.00729136039593;48.3699640327717
F3599923;699360.0;6808080.0;2.99135772518719;48.3730228552715
F3599953;698000.0;6808280.0;2.9729919684141;48.3748194506373
F4009323;692420.0;6808120.0;2.89764241443245;48.3733388416579
F4776203;680710.0;6850720.0;2.73760401107936;48.7563002032165
F6629043;679670.0;6867970.0;2.72263309539256;48.9114033020018
F6649423;672450.0;6862599.99;2.62447867276535;48.8628429917079
