code_station,libelle_support,date_prelevement,code_parametre,libelle_parametre,resultat,symbole_unite,mnemo_remarque,limite_quantification,libelle_qualification
03013660,Eau,2019-11-04,1907,AMPA,0.22,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03013705,Eau,2015-01-13,1907,AMPA,0.08,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03013705,Eau,2015-01-13,1506,Glyphosate,0.02,µg/L,Résultat < au seuil de quantification,0.02,Correcte
03013705,Eau,2015-03-10,1506,Glyphosate,0.02,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03013705,Eau,2015-03-10,1907,AMPA,0.09,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03013705,Eau,2015-05-19,1506,Glyphosate,0.04,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03013705,Eau,2015-05-19,1907,AMPA,0.11,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03013705,Eau,2015-07-07,1907,AMPA,0.81,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03013705,Eau,2015-07-07,1506,Glyphosate,0.05,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03013705,Eau,2015-10-13,1907,AMPA,0.55,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03013705,Eau,2015-10-13,1506,Glyphosate,0.1,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03013705,Eau,2015-11-03,1506,Glyphosate,0.23,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03013705,Eau,2015-11-03,1907,AMPA,0.75,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03013705,Eau,2016-01-07,1907,AMPA,0.49,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03013705,Eau,2016-01-07,1506,Glyphosate,0.57,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03013705,Eau,2016-03-01,1506,Glyphosate,0.06,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03013705,Eau,2016-03-01,1907,AMPA,0.15,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03013705,Eau,2016-05-02,1506,Glyphosate,0.05,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03013705,Eau,2016-05-02,1907,AMPA,0.13,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03013705,Eau,2016-07-06,1506,Glyphosate,0.04,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03013705,Eau,2016-07-06,1907,AMPA,0.09,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03013705,Eau,2016-10-05,1907,AMPA,0.31,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03013705,Eau,2016-10-05,1506,Glyphosate,0.24,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03013705,Eau,2016-11-02,1907,AMPA,0.26,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03013705,Eau,2016-11-02,1506,Glyphosate,0.08,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03013740,Eau,2015-01-13,1907,AMPA,0.02,µg/L,Résultat < au seuil de quantification,0.02,Correcte
03013740,Eau,2015-01-13,1506,Glyphosate,0.02,µg/L,Résultat < au seuil de quantification,0.02,Correcte
03013740,Eau,2015-03-10,1907,AMPA,0.02,µg/L,Résultat < au seuil de quantification,0.02,Correcte
03013740,Eau,2015-03-10,1506,Glyphosate,0.02,µg/L,Résultat < au seuil de quantification,0.02,Correcte
03013740,Eau,2015-05-19,1907,AMPA,0.02,µg/L,Résultat < au seuil de quantification,0.02,Correcte
03013740,Eau,2015-05-19,1506,Glyphosate,0.02,µg/L,Résultat < au seuil de quantification,0.02,Correcte
03013740,Eau,2016-01-07,1506,Glyphosate,0.03,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03013740,Eau,2016-01-07,1907,AMPA,0.02,µg/L,Résultat < au seuil de quantification,0.02,Correcte
03013740,Eau,2016-03-01,1506,Glyphosate,0.02,µg/L,Résultat < au seuil de quantification,0.02,Correcte
03013740,Eau,2016-03-01,1907,AMPA,0.02,µg/L,Résultat < au seuil de quantification,0.02,Correcte
03013740,Eau,2016-05-02,1907,AMPA,0.02,µg/L,Résultat < au seuil de quantification,0.02,Correcte
03013740,Eau,2016-05-02,1506,Glyphosate,0.02,µg/L,Résultat < au seuil de quantification,0.02,Correcte
03013740,Eau,2016-07-06,1506,Glyphosate,0.02,µg/L,Résultat < au seuil de quantification,0.02,Correcte
03013740,Eau,2016-07-06,1907,AMPA,0.02,µg/L,Résultat < au seuil de quantification,0.02,Correcte
03013740,Eau,2016-10-05,1907,AMPA,0.02,µg/L,Résultat < au seuil de quantification,0.02,Correcte
03013740,Eau,2016-10-05,1506,Glyphosate,0.02,µg/L,Résultat < au seuil de quantification,0.02,Correcte
03013740,Eau,2016-11-02,1506,Glyphosate,0.02,µg/L,Résultat < au seuil de quantification,0.02,Correcte
03013740,Eau,2016-11-02,1907,AMPA,0.02,µg/L,Résultat < au seuil de quantification,0.02,Correcte
03013930,Eau,2011-04-28,1506,Glyphosate,0.11,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.1,Correcte
03013930,Eau,2011-04-28,1907,AMPA,0.27,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.1,Correcte
03013930,Eau,2011-06-09,1907,AMPA,0.59,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.1,Correcte
03013930,Eau,2011-06-09,1506,Glyphosate,0.53,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.1,Correcte
03013930,Eau,2011-08-02,1506,Glyphosate,0.1,µg/L,Résultat < au seuil de quantification,0.1,Correcte
03013930,Eau,2011-08-02,1907,AMPA,0.62,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.1,Correcte
03013930,Eau,2011-11-29,1506,Glyphosate,0.1,µg/L,Résultat < au seuil de quantification,0.1,Correcte
03013930,Eau,2011-11-29,1907,AMPA,0.14,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.1,Correcte
03013930,Eau,2012-04-26,1506,Glyphosate,0.51,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.1,Correcte
03013930,Eau,2012-04-26,1907,AMPA,0.35,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.1,Correcte
03013930,Eau,2012-06-07,1907,AMPA,0.13,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.1,Correcte
03013930,Eau,2012-06-07,1506,Glyphosate,0.24,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.1,Correcte
03013930,Eau,2012-08-20,1907,AMPA,0.91,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.1,Correcte
03013930,Eau,2012-08-20,1506,Glyphosate,0.1,µg/L,Résultat < au seuil de quantification,0.1,Correcte
03013930,Eau,2012-11-28,1907,AMPA,0.31,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.1,Correcte
03013930,Eau,2012-11-28,1506,Glyphosate,0.1,µg/L,Résultat < au seuil de quantification,0.1,Correcte
03013930,Eau,2013-04-25,1907,AMPA,0.1,µg/L,Résultat < au seuil de quantification,0.1,Correcte
03013930,Eau,2013-04-25,1506,Glyphosate,0.1,µg/L,Résultat < au seuil de quantification,0.1,Correcte
03013930,Eau,2013-06-04,1506,Glyphosate,0.1,µg/L,Résultat < au seuil de quantification,0.1,Correcte
03013930,Eau,2013-06-04,1907,AMPA,0.1,µg/L,Résultat < au seuil de quantification,0.1,Correcte
03013930,Eau,2013-07-24,1506,Glyphosate,0.1,µg/L,Résultat < au seuil de quantification,0.1,Correcte
03013930,Eau,2013-07-24,1907,AMPA,0.1,µg/L,Résultat < au seuil de quantification,0.1,Correcte
03013930,Eau,2013-09-03,1907,AMPA,0.4,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.1,Correcte
03013930,Eau,2013-09-03,1506,Glyphosate,0.1,µg/L,Résultat < au seuil de quantification,0.1,Correcte
03013930,Eau,2014-03-17,1907,AMPA,0.1,µg/L,Résultat < au seuil de quantification,0.1,Correcte
03013930,Eau,2014-03-17,1506,Glyphosate,0.1,µg/L,Résultat < au seuil de quantification,0.1,Correcte
03013930,Eau,2014-05-20,1907,AMPA,0.1,µg/L,Résultat < au seuil de quantification,0.1,Correcte
03013930,Eau,2014-05-20,1506,Glyphosate,0.1,µg/L,Résultat < au seuil de quantification,0.1,Correcte
03013930,Eau,2014-07-08,1506,Glyphosate,0.11,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.1,Correcte
03013930,Eau,2014-07-08,1907,AMPA,0.1,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.1,Correcte
03013930,Eau,2014-11-19,1907,AMPA,0.13,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.1,Correcte
03013930,Eau,2014-11-19,1506,Glyphosate,0.1,µg/L,Résultat < au seuil de quantification,0.1,Correcte
03013930,Eau,2015-03-18,1907,AMPA,0.1,µg/L,Résultat < au seuil de quantification,0.1,Correcte
03013930,Eau,2015-03-18,1506,Glyphosate,0.1,µg/L,Résultat < au seuil de quantification,0.1,Correcte
03013930,Eau,2015-05-28,1506,Glyphosate,0.1,µg/L,Résultat < au seuil de quantification,0.1,Correcte
03013930,Eau,2015-05-28,1907,AMPA,0.32,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.1,Correcte
03013930,Eau,2015-08-18,1907,AMPA,0.48,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.1,Correcte
03013930,Eau,2015-08-18,1506,Glyphosate,0.1,µg/L,Résultat < au seuil de quantification,0.1,Correcte
03013930,Eau,2015-11-16,1907,AMPA,0.27,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.1,Correcte
03013930,Eau,2015-11-16,1506,Glyphosate,0.1,µg/L,Résultat < au seuil de quantification,0.1,Correcte
03013930,Eau,2016-03-01,1907,AMPA,0.14,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.1,Correcte
03013930,Eau,2016-03-01,1506,Glyphosate,0.1,µg/L,Résultat < au seuil de quantification,0.1,Correcte
03013930,Eau,2016-05-02,1506,Glyphosate,0.1,µg/L,Résultat < au seuil de quantification,0.1,Correcte
03013930,Eau,2016-05-02,1907,AMPA,0.1,µg/L,Résultat < au seuil de quantification,0.1,Correcte
03013930,Eau,2016-08-09,1907,AMPA,0.1,µg/L,Résultat < au seuil de quantification,0.1,Correcte
03013930,Eau,2016-08-09,1506,Glyphosate,0.13,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.1,Correcte
03013930,Eau,2016-11-02,1907,AMPA,0.13,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.1,Correcte
03013930,Eau,2016-11-02,1506,Glyphosate,0.1,µg/L,Résultat < au seuil de quantification,0.1,Correcte
03013930,Eau,2017-03-01,1506,Glyphosate,0.1,µg/L,Résultat < au seuil de quantification,0.1,Correcte
03013930,Eau,2017-03-01,1907,AMPA,0.1,µg/L,Résultat < au seuil de quantification,0.1,Correcte
03013930,Eau,2017-05-02,1506,Glyphosate,0.1,µg/L,Résultat < au seuil de quantification,0.1,Correcte
03013930,Eau,2017-05-02,1907,AMPA,0.1,µg/L,Résultat < au seuil de quantification,0.1,Correcte
03013930,Eau,2017-08-01,1907,AMPA,0.24,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.1,Correcte
03013930,Eau,2017-08-01,1506,Glyphosate,0.62,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.1,Correcte
03013930,Eau,2017-11-06,1506,Glyphosate,0.11,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.1,Correcte
03013930,Eau,2017-11-06,1907,AMPA,0.29,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.1,Correcte
03013930,Eau,2018-03-01,1907,AMPA,0.1,µg/L,Résultat < au seuil de quantification,0.1,Correcte
03013930,Eau,2018-03-01,1506,Glyphosate,0.1,µg/L,Résultat < au seuil de quantification,0.1,Correcte
03013930,Eau,2018-05-02,1907,AMPA,0.1,µg/L,Résultat < au seuil de quantification,0.1,Correcte
03013930,Eau,2018-05-02,1506,Glyphosate,0.1,µg/L,Résultat < au seuil de quantification,0.1,Correcte
03013930,Eau,2018-08-02,1907,AMPA,0.1,µg/L,Résultat < au seuil de quantification,0.1,Correcte
03013930,Eau,2018-08-02,1506,Glyphosate,0.1,µg/L,Résultat < au seuil de quantification,0.1,Correcte
03013930,Eau,2018-11-05,1506,Glyphosate,0.1,µg/L,Résultat < au seuil de quantification,0.1,Correcte
03013930,Eau,2018-11-05,1907,AMPA,0.24,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.1,Correcte
03014000,Air,2005-01-10,1907,AMPA,0.1,µg/L,Résultat < au seuil de quantification,0.1,Qualification non definissable
03014000,Air,2005-01-10,1506,Glyphosate,0.1,µg/L,Résultat < au seuil de quantification,0.1,Qualification non definissable
03014000,Air,2005-01-25,1907,AMPA,0.1,µg/L,Résultat < au seuil de quantification,0.1,Qualification non definissable
03014000,Air,2005-01-25,1506,Glyphosate,0.1,µg/L,Résultat < au seuil de quantification,0.1,Qualification non definissable
03014000,Eau,2005-02-07,1506,Glyphosate,0.1,µg/L,Résultat < au seuil de quantification,0.1,Qualification non definissable
03014000,Eau,2005-02-07,1907,AMPA,0.1,µg/L,Résultat < au seuil de quantification,0.1,Qualification non definissable
03014000,Air,2005-02-22,1506,Glyphosate,0.1,µg/L,Résultat < au seuil de quantification,0.1,Qualification non definissable
03014000,Air,2005-02-22,1907,AMPA,0.1,µg/L,Résultat < au seuil de quantification,0.1,Qualification non definissable
03014000,Eau,2005-03-07,1506,Glyphosate,0.1,µg/L,Résultat < au seuil de quantification,0.1,Qualification non definissable
03014000,Eau,2005-03-07,1907,AMPA,0.1,µg/L,Résultat < au seuil de quantification,0.1,Qualification non definissable
03014000,Air,2005-04-11,1506,Glyphosate,0.1,µg/L,Résultat < au seuil de quantification,0.1,Qualification non definissable
03014000,Air,2005-04-11,1907,AMPA,0.1,µg/L,Résultat < au seuil de quantification,0.1,Qualification non definissable
03014000,Eau,2005-04-26,1506,Glyphosate,0.1,µg/L,Résultat < au seuil de quantification,0.1,Qualification non definissable
03014000,Eau,2005-04-26,1907,AMPA,0.1,µg/L,Résultat < au seuil de quantification,0.1,Qualification non definissable
03014000,Air,2005-05-09,1907,AMPA,0.1,µg/L,Résultat < au seuil de quantification,0.1,Qualification non definissable
03014000,Air,2005-05-09,1506,Glyphosate,0.1,µg/L,Résultat < au seuil de quantification,0.1,Qualification non definissable
03014000,Eau,2005-05-24,1506,Glyphosate,0.1,µg/L,Résultat < au seuil de quantification,0.1,Qualification non definissable
03014000,Eau,2005-05-24,1907,AMPA,0.1,µg/L,Résultat < au seuil de quantification,0.1,Qualification non definissable
03014000,Eau,2005-06-06,1907,AMPA,0.1,µg/L,Résultat < au seuil de quantification,0.1,Qualification non definissable
03014000,Eau,2005-06-06,1506,Glyphosate,0.1,µg/L,Résultat < au seuil de quantification,0.1,Qualification non definissable
03014000,Air,2005-06-28,1506,Glyphosate,0.1,µg/L,Résultat < au seuil de quantification,0.1,Qualification non definissable
03014000,Air,2005-06-28,1907,AMPA,0.125,µg/L,Résultat < au seuil de quantification,0.1,Qualification non definissable
03014000,Air,2005-07-18,1907,AMPA,0.153,µg/L,Résultat < au seuil de quantification,0.1,Qualification non definissable
03014000,Air,2005-07-18,1506,Glyphosate,0.1,µg/L,Résultat < au seuil de quantification,0.1,Qualification non definissable
03014000,Eau,2005-07-26,1506,Glyphosate,0.1,µg/L,Résultat < au seuil de quantification,0.1,Qualification non definissable
03014000,Eau,2005-07-26,1907,AMPA,0.1,µg/L,Résultat < au seuil de quantification,0.1,Qualification non definissable
03014000,Air,2005-08-08,1506,Glyphosate,0.1,µg/L,Résultat < au seuil de quantification,0.1,Qualification non definissable
03014000,Air,2005-08-08,1907,AMPA,0.128,µg/L,Résultat < au seuil de quantification,0.1,Qualification non definissable
03014000,Air,2005-08-30,1506,Glyphosate,0.1,µg/L,Résultat < au seuil de quantification,0.1,Qualification non definissable
03014000,Air,2005-08-30,1907,AMPA,0.11,µg/L,Résultat < au seuil de quantification,0.1,Qualification non definissable
03014000,Air,2005-09-12,1506,Glyphosate,0.1,µg/L,Résultat < au seuil de quantification,0.1,Qualification non definissable
03014000,Air,2005-09-12,1907,AMPA,0.151,µg/L,Résultat < au seuil de quantification,0.1,Qualification non definissable
03014000,Air,2005-09-27,1907,AMPA,0.1,µg/L,Résultat < au seuil de quantification,0.1,Qualification non definissable
03014000,Air,2005-09-27,1506,Glyphosate,0.1,µg/L,Résultat < au seuil de quantification,0.1,Qualification non definissable
03014000,Eau,2005-10-11,1907,AMPA,0.167,µg/L,Résultat < au seuil de quantification,0.1,Qualification non definissable
03014000,Eau,2005-10-11,1506,Glyphosate,0.1,µg/L,Résultat < au seuil de quantification,0.1,Qualification non definissable
03014000,Eau,2005-10-25,1506,Glyphosate,0.1,µg/L,Résultat < au seuil de quantification,0.1,Qualification non definissable
03014000,Eau,2005-10-25,1907,AMPA,0.122,µg/L,Résultat < au seuil de quantification,0.1,Qualification non definissable
03014000,Eau,2005-11-07,1907,AMPA,0.122,µg/L,Résultat < au seuil de quantification,0.1,Qualification non definissable
03014000,Eau,2005-11-07,1506,Glyphosate,0.1,µg/L,Résultat < au seuil de quantification,0.1,Qualification non definissable
03014000,Air,2005-11-29,1907,AMPA,0.106,µg/L,Résultat < au seuil de quantification,0.1,Qualification non definissable
03014000,Air,2005-11-29,1506,Glyphosate,0.1,µg/L,Résultat < au seuil de quantification,0.1,Qualification non definissable
03014000,Air,2005-12-15,1907,AMPA,0.1,µg/L,Résultat < au seuil de quantification,0.1,Qualification non definissable
03014000,Air,2005-12-15,1506,Glyphosate,0.1,µg/L,Résultat < au seuil de quantification,0.1,Qualification non definissable
03014000,Eau,2005-12-27,1506,Glyphosate,0.1,µg/L,Résultat < au seuil de quantification,0.1,Qualification non definissable
03014000,Eau,2005-12-27,1907,AMPA,0.119,µg/L,Résultat < au seuil de quantification,0.1,Qualification non definissable
03014000,Eau,2006-07-25,1907,AMPA,0.108,µg/L,Résultat < au seuil de quantification,0.1,Qualification non definissable
03014000,Eau,2006-07-25,1506,Glyphosate,0.1,µg/L,Résultat < au seuil de quantification,0.1,Qualification non definissable
03014000,Eau,2006-09-26,1506,Glyphosate,0.1,µg/L,Résultat < au seuil de quantification,0.1,Qualification non definissable
03014000,Eau,2006-09-26,1907,AMPA,0.1,µg/L,Résultat < au seuil de quantification,0.1,Qualification non definissable
03014000,Eau,2007-03-14,1506,Glyphosate,0.1,µg/L,Résultat < au seuil de quantification,0.1,Correcte
03014000,Eau,2007-03-14,1907,AMPA,0.1,µg/L,Résultat < au seuil de quantification,0.1,Correcte
03014000,Eau,2007-04-11,1506,Glyphosate,0.1,µg/L,Résultat < au seuil de quantification,0.1,Correcte
03014000,Eau,2007-04-11,1907,AMPA,0.1,µg/L,Résultat < au seuil de quantification,0.1,Correcte
03014000,Eau,2007-07-12,1907,AMPA,0.1,µg/L,Résultat < au seuil de quantification,0.1,Correcte
03014000,Eau,2007-07-12,1506,Glyphosate,0.1,µg/L,Résultat < au seuil de quantification,0.1,Correcte
03014000,Eau,2007-09-13,1907,AMPA,0.1,µg/L,Résultat < au seuil de quantification,0.1,Correcte
03014000,Eau,2007-09-13,1506,Glyphosate,0.1,µg/L,Résultat < au seuil de quantification,0.1,Correcte
03014000,Eau,2007-11-08,1506,Glyphosate,0.1,µg/L,Résultat < au seuil de quantification,0.1,Correcte
03014000,Eau,2007-11-08,1907,AMPA,0.1,µg/L,Résultat < au seuil de quantification,0.1,Correcte
03014000,Eau,2008-07-21,1506,Glyphosate,0.09,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03014000,Eau,2008-07-21,1907,AMPA,0.146,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03014000,Eau,2008-08-07,1907,AMPA,0.198,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03014000,Eau,2008-08-07,1506,Glyphosate,0.05,µg/L,Résultat < au seuil de quantification,0.05,Correcte
03014000,Eau,2008-08-20,1506,Glyphosate,0.05,µg/L,Résultat < au seuil de quantification,0.05,Correcte
03014000,Eau,2008-08-20,1907,AMPA,0.182,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03014000,Eau,2008-09-04,1506,Glyphosate,0.05,µg/L,Résultat < au seuil de quantification,0.05,Correcte
03014000,Eau,2008-09-04,1907,AMPA,0.216,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03014000,Eau,2008-09-17,1907,AMPA,0.177,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03014000,Eau,2008-09-17,1506,Glyphosate,0.093,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03014000,Eau,2008-10-02,1907,AMPA,0.095,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03014000,Eau,2008-10-02,1506,Glyphosate,0.05,µg/L,Résultat < au seuil de quantification,0.05,Correcte
03014000,Eau,2008-10-16,1907,AMPA,0.122,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03014000,Eau,2008-10-16,1506,Glyphosate,0.061,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03014000,Eau,2008-11-06,1907,AMPA,0.113,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03014000,Eau,2008-11-06,1506,Glyphosate,0.069,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03014000,Eau,2008-11-17,1506,Glyphosate,0.05,µg/L,Résultat < au seuil de quantification,0.05,Correcte
03014000,Eau,2008-11-17,1907,AMPA,0.2,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03014000,Eau,2008-12-03,1506,Glyphosate,0.083,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03014000,Eau,2008-12-03,1907,AMPA,0.126,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03014000,Eau,2008-12-15,1506,Glyphosate,0.05,µg/L,Résultat < au seuil de quantification,0.05,Correcte
03014000,Eau,2008-12-15,1907,AMPA,0.066,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03014000,Eau,2009-01-07,1506,Glyphosate,0.05,µg/L,Résultat < au seuil de quantification,0.05,Correcte
03014000,Eau,2009-01-07,1907,AMPA,0.076,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03014000,Eau,2009-01-21,1907,AMPA,0.124,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03014000,Eau,2009-01-21,1506,Glyphosate,0.05,µg/L,Résultat < au seuil de quantification,0.05,Correcte
03014000,Eau,2009-02-04,1506,Glyphosate,0.05,µg/L,Résultat < au seuil de quantification,0.05,Correcte
03014000,Eau,2009-02-04,1907,AMPA,0.068,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03014000,Eau,2009-02-18,1506,Glyphosate,0.05,µg/L,Résultat < au seuil de quantification,0.05,Correcte
03014000,Eau,2009-02-18,1907,AMPA,0.061,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03014000,Eau,2009-03-04,1907,AMPA,0.072,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03014000,Eau,2009-03-04,1506,Glyphosate,0.05,µg/L,Résultat < au seuil de quantification,0.05,Correcte
03014000,Eau,2009-03-18,1907,AMPA,0.081,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03014000,Eau,2009-03-18,1506,Glyphosate,0.05,µg/L,Résultat < au seuil de quantification,0.05,Correcte
03014000,Eau,2009-04-07,1506,Glyphosate,0.077,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03014000,Eau,2009-04-07,1907,AMPA,0.068,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03014000,Eau,2009-04-20,1506,Glyphosate,0.05,µg/L,Résultat < au seuil de quantification,0.05,Correcte
03014000,Eau,2009-04-20,1907,AMPA,0.221,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03014000,Eau,2009-05-04,1506,Glyphosate,0.089,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03014000,Eau,2009-05-04,1907,AMPA,0.171,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03014000,Eau,2009-05-18,1506,Glyphosate,0.091,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03014000,Eau,2009-05-18,1907,AMPA,0.217,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03014000,Eau,2009-06-04,1506,Glyphosate,0.052,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03014000,Eau,2009-06-04,1907,AMPA,0.27,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03014000,Eau,2009-06-24,1506,Glyphosate,0.05,µg/L,Résultat < au seuil de quantification,0.05,Correcte
03014000,Eau,2009-06-24,1907,AMPA,0.36,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03014000,Eau,2009-07-06,1506,Glyphosate,0.091,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03014000,Eau,2009-07-06,1907,AMPA,0.585,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03014000,Eau,2009-07-22,1506,Glyphosate,0.122,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03014000,Eau,2009-07-22,1907,AMPA,1.08,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
